Name,Address,Lat,Lon,Zip Code,Phone #
City Market,107 Venice Blvd Los Angeles,34.0439978,-118.3263079,90019,(323) 938-3256
City Market,1400 Nordhoff St Chatsworth,34.2354683,-118.5877718,91311,(866) 455-4037
City Market,01 Linden Ave Carpinteria,34.4003647,-119.5171268,93013,(805) 566-0159
City Market,825 Greenback Ln Citrus Heights,38.6782991,-121.3014,95621,(916) 725-1660
Costco,901 Los Feliz Blvd Los Angeles,34.1246925,-118.2662292,90039,(323) 644-5200
Costco,383 Wilshire Blvd Beverly Hills,34.067049,-118.3850928,90211,(323) 782-8944
Costco,3463 Washington Blvd Culver City,34.0272477,-118.3881089,90232,(917) 441-5960
Costco,4501 Hindry Ave Hawthorne,33.9027845,-118.3730663,90250,(916) 989-3915
Costco,3401 Washington Blvd Marina Del Rey,33.9814071,-118.4629187,90292,(914) 788-1909
Costco,3463 Washington Blvd Marina Del Rey,33.9814071,-118.4629187,90292,(917) 441-5960
Costco,3411 Washington Blvd Marina Del Rey,33.9814071,-118.4629187,90292,(919) 362-4125
Costco,560 W Century Blvd Inglewood,33.9454037,-118.3184583,90303,(910) 285-2445
Costco,751 Skypark Dr Torrance,33.8113146,-118.3510668,90505,(919) 828-9216
Costco,881 8th St Buena Park,33.8669981,-118.0015003,90620,(714) 562-9000
Costco,01 N Beach Blvd La Habra,33.9393416,-117.9680198,90631,(562) 524-0001
Costco,401 Katella Ave Los Alamitos,33.8031957,-118.0833872,90720,(562) 668-5152
Costco,200 E Willow St Signal Hill,33.8044691,-118.1659692,90755,(562) 427-2537
Costco,28 W Willow St Long Beach,33.8043207,-118.1980721,90806,(562) 424-2837
Costco,1300 Roscoe Blvd Canoga Park,34.2197956,-118.5976667,91304,(818) 884-7935
Costco,810 Tampa Ave Northridge,34.2426301,-118.5535899,91324,(818) 428-0003
Costco,700 Lindero Canyon Rd Thousand Oaks,34.1807323,-118.7867465,91362,(818) 540-2020
Costco,8649 Via Princessa Canyon Country,34.4084629,-118.4692385,91387,(661) 250-2818
Costco,100 Sepulveda Blvd Van Nuys,34.1719757,-118.466183,91411,(818) 989-0829
Costco,400 W Riverside Dr Burbank,34.1529846,-118.3395427,91505,(818) 557-3784
Costco,220 W Foothill Blvd Azusa,34.13339657894737,-117.90915510526315,91702,(626) 812-7905
Costco,3111 Peyton Dr Chino,33.983748,-117.7324766,91708,(909) 664-9902
Costco,3111 Peyton Dr Chino Hills,33.985102,-117.7324682,91709,(909) 664-9902
Costco,404 Central Ave Montclair,34.0679418,-117.6896433,91763,(909) 575-5009
Costco,20 N Lone Hill Ave San Dimas,34.1113346,-117.8288145,91773,(909) 962-5507
Costco,207 W Commonwealth Ave Alhambra,34.0874839,-118.1348019,91803,(626) 289-7164
Costco,95 E H St Chula Vista,32.63683441114602,-117.06879529467709,91910,(619) 482-4405
Costco,130 Broadway Chula Vista,32.600657,-117.0776915,91911,(619) 205-1501
Costco,100 Fletcher Pkwy La Mesa,32.7778606,-117.0179059,91942,(619) 667-8513
Costco,125 Fletcher Pkwy La Mesa,32.7778606,-117.0179059,91942,(619) 697-9933
Costco,001 W 19th St National City,32.665047,-117.107842,91950,(619) 477-0125
Costco,0281 Greenleaf Rd Spring Valley,32.716305,-116.978996,91977,(619) 447-0290
Costco,51 Palomar Airport Rd Carlsbad,33.1223988,-117.3253817,92011,(760) 929-0154
Costco,2155 Tech Center Dr Poway,32.936623,-117.036537,92064,(858) 848-2456
Costco,25 Center Dr San Marcos,33.1351727,-117.1194907,92069,(760) 741-5627
Costco,01 Town Center Pkwy Santee,32.838815,-116.988235,92071,(619) 562-1560
Costco,755 Hacienda Dr Vista,33.1935873958275,-117.25848871287367,92081,(760) 631-2176
Costco,50 Gateway Center Dr San Diego,32.7125467,-117.1142695,92102,(619) 358-2301
Costco,50 Gateway Center Way San Diego,32.714054,-117.112373,92102,(619) 358-2301
Costco,345 Fenton Pkwy San Diego,32.7852545,-117.1335039,92108,(619) 358-4001
Costco,605 Morena Blvd San Diego,32.8033834,-117.2123665,92117,(619) 358-2303
Costco,649 Morena Blvd San Diego,32.8033834,-117.2123665,92117,(858) 270-7643
Costco,949 Morena Blvd San Diego,32.8033834,-117.2123665,92117,(858) 812-1400
Costco,01 Towne Centre Dr San Diego,32.8728157,-117.2073574,92121,(619) 562-2812
Costco,130 Miramar Rd San Diego,32.8776062,-117.1711784,92121,(858) 790-6750
Costco,125 Fletcher Pkwy San Diego,32.807596,-116.964751174698,92138,(619) 697-9933
Costco,1373 Date Palm Ave Indio,33.7189297,-116.2436506,92201,(760) 342-0655
Costco,6670 Desert Villa St Indio,33.7095911,-116.241738,92201,(760) 775-8891
Costco,4136 Avenue 44 Indio,33.7294616,-116.213139,92203,(760) 347-0329
Costco,2800 Dinah Shore Dr Palm Desert,33.78746,-116.365346,92211,(760) 202-7120
Costco,2800 Dinah Shore Dr Cathedral City,33.8014309,-116.4406283,92234,(760) 202-7120
Costco,030 N Imperial Ave El Centro,32.7964712,-115.5700234,92243,(760) 353-8592
Costco,9795 Highway 111 La Quinta,33.7074609,-116.2774465,92253,(760) 342-0655
Costco,2800 Dinah Shore Dr Rancho Mirage,33.801592,-116.4233862,92270,(760) 202-7120
Costco,257 Live Oak Ave Fontana,34.0433968,-117.4822044,92335,(909) 823-0570
Costco,321 Tokay Ave Fontana,34.1108408,-117.4559017,92335,(909) 823-0671
Costco,6960 San Bernardino Ave Fontana,34.0773386,-117.5011095,92335,(909) 823-5051
Costco,6805 Randall Ave Fontana,34.0848319,-117.4466096,92335,(909) 823-8270
Costco,6505 Sierra Lakes Pkwy Fontana,34.1384684,-117.4753431,92336,(909) 770-5639
Costco,5242 Mcdonnell Ave Fontana,34.129166,-117.4678184,92336,(909) 823-5269
Costco,4601 Valley Center Dr Victorville,34.5166766,-117.318507,92395,(760) 524-9000
Costco,4555 Valley Center Dr Victorville,34.5166766,-117.318507,92395,(760) 524-9902
Costco,an Bernardino,34.07382124514118,-117.2696712662391,92408,(888) 724-9267
Costco,099 E Hospitality Ln San Bernardino,34.0662695,-117.2768057,92408,(909) 478-0115
Costco,25 E Club Center Dr San Bernardino,34.0604901,-117.2837602,92408,(909) 478-3364
Costco,9315 Central Ave Lake Elsinore,33.7009141,-117.3281141,92532,(951) 253-6030
Costco,2700 Day St Moreno Valley,33.9358209,-117.2789299,92553,(951) 413-1923
Costco,6610 Ynez Rd Temecula,33.5343339,-117.1629403,92591,(951) 719-2018
Costco,3961 Doheny Park Rd San Juan Capistrano,33.4681174,-117.67622,92675,(949) 240-4814
Costco,7972 Cabot Rd Laguna Niguel,33.5566474,-117.6789324,92677,(949) 364-9239
Costco,7220 Heather Ridge Rd Laguna Niguel,33.5638225,-117.7116689,92677,(949) 389-8700
Costco,7900 Newhope St Fountain Valley,33.7002288,-117.9356228,92708,(714) 434-2702
Costco,6383 Hemlock St Fountain Valley,33.7238651,-117.961612,92708,(714) 534-2307
Costco,700 Park Ave Tustin,33.6983077,-117.8231919,92782,(714) 338-1933
Costco,655 El Camino Real Tustin,33.7246314,-117.7943681,92782,(714) 838-5513
Costco,47 S Magnolia Ave Anaheim,33.8139644,-117.9758005,92804,(714) 761-3826
Costco,00 S Harbor Blvd Fullerton,33.8691836,-117.9243084,92832,(714) 738-7521
Costco,2633 Savi Ranch Pkwy Yorba Linda,33.8758223,-117.7399496,92887,(714) 637-0360
Costco,001 E Ventura Blvd Oxnard,34.233371,-119.1716418,93036,(805) 983-2249
Costco,660 Park Center Dr Simi Valley,34.2847495,-118.7968045,93065,(805) 578-3301
Costco,095 Market Place Dr Goleta,34.4286831,-119.8702513,93117,(805) 685-3199
Costco,750 S Mooney Blvd Visalia,36.3161608,-119.3138055,93277,(559) 625-5869
Costco,800 Rosedale Hwy Bakersfield,35.3832427,-119.0456073,93308,(661) 852-2648
Costco,101 Gilmore Ave Bakersfield,35.38949,-119.044549,93308,(800) 607-6861
Costco,900 Panama Ln Bakersfield,35.2959604,-119.0258065,93313,(661) 398-4750
Costco,an Luis Obispo,35.2586157,-120.6637136807492,93401,(805) 541-7003
Costco,540 Froom Ranch Way San Luis Obispo,35.2525415,-120.6876611,93405,(805) 541-7000
Costco,335 S Bradley Rd Santa Maria,34.950515686868684,-120.41824457575758,93454,(805) 928-8459
Costco,141 W Avenue L Lancaster,34.660358782563314,-118.12660024257973,93534,(661) 802-4475
Costco,100 N Abby St Fresno,36.743431,-119.789286,93720,(559) 437-3643
Costco,544 W Yale Ave Fresno,36.77028509439847,-119.81821643774062,93722,(559) 271-2258
Costco,500 W Shaw Ave Fresno,36.808504933887306,-119.80161964667012,93722,(559) 271-6511
Costco,339 N Davis Rd Salinas,36.6872375,-121.6729732,93907,(831) 751-0508
Costco,01 Tioga Ave Seaside,36.6162308,-121.8453368,93955,(831) 583-9240
Costco,300 Middlefield Rd Redwood City,37.4814437,-122.2200571,94063,(650) 365-9384
Costco,200 Middlefield Rd Redwood City,37.4814437,-122.2200571,94063,(650) 385-6591
Costco,an Carlos,37.50591044223739,-122.26013484101186,94070,(650) 365-8046
Costco,51 S Airport Blvd South San Francisco,37.65144820408163,-122.40911804081632,94080,(650) 872-2021
Costco,50 Lawrence Station Rd Sunnyvale,37.4087513,-121.9958522,94086,(408) 739-3043
Costco,50 10th St San Francisco,37.7727524,-122.4127495,94103,(415) 626-4388
Costco,001 Metro Center Blvd San Mateo,37.5620882,-122.2723423,94404,(650) 286-0763
Costco,201 Verne Roberts Cir Antioch,38.0095472,-121.836431,94509,(925) 470-4603
Costco,400 Monument Blvd Concord,37.9682012,-122.0321426,94520,(925) 566-4000
Costco,150 Fostoria Way Danville,37.7827582,-121.9691232,94526,(925) 277-0163
Costco,101 Business Center Dr Fairfield,38.2320591,-122.113952,94534,(707) 864-3816
Costco,0580 Albrae St Fremont,37.5192833,-121.9828069,94538,(510) 683-6707
Costco,3621 Pacific Commons Blvd Fremont,37.5004026,-121.9685899,94538,(510) 897-1119
Costco,2330 Hathaway Ave Hayward,37.6663878,-122.1034133,94541,(510) 259-6600
Costco,800 Independence Dr Livermore,37.702702,-121.8109621,94551,(925) 443-6056
Costco,900 Davis St San Leandro,37.722299243048035,-122.1650063665989,94577,(510) 562-8241
Costco,720 Stoneridge Dr Pleasanton,37.6908637,-121.8881814,94588,(925) 277-0407
Costco,98 Plaza Dr Vallejo,38.135403,-122.217729,94591,(707) 553-6409
Costco,100 Central Ave Richmond,40.6390513,-74.07660358733591,94804,(510) 898-2020
Costco,801 Central Ave Richmond,37.9646404,-122.369878,94804,(510) 898-2031
Costco,901 Redwood Dr Rohnert Park,38.36262790000001,-122.71500319833982,94928,(707) 540-9118
Costco,00 Vintage Way Novato,38.0935541,-122.5550817,94945,(415) 899-8538
Costco,251 Camino Arroyo Gilroy,36.9977758,-121.5474859,95020,(408) 848-0700
Costco,601 Coleman Ave Santa Clara,37.3583355,-121.9399399,95050,(408) 567-9000
Costco,20 Sylvania Ave Santa Cruz,36.98654953006537,-122.03453192239623,95060,(831) 469-0961
Costco,301 Almaden Expy San Jose,37.2569587,-121.8761216,95118,(408) 979-2513
Costco,709 Automation Pkwy San Jose,37.388641,-121.8829027,95131,(408) 678-2150
Costco,616 E Hammer Ln Stockton,38.0208627852349,-121.30456475838926,95210,(209) 478-2040
Costco,021 Kiltie Way Stockton,38.024215,-121.317208,95210,(209) 478-5813
Costco,250 W Grant Line Rd Tracy,37.75405095918367,-121.42851418367347,95304,(209) 830-5348
Costco,444 R St Merced,37.29210659459459,-120.49955047297297,95340,(209) 381-5620
Costco,801 Pelandale Ave Modesto,37.7005717,-121.0318948,95356,(209) 342-4910
Costco,7880 W Schulte Rd Tracy,37.721811,-121.513098,95377,(209) 221-6200
Costco,955 N Tegner Rd Turlock,37.5198173,-120.8867447,95380,(209) 656-5301
Costco,900 Santa Rosa Ave Santa Rosa,38.43044,-122.710956,95407,(707) 566-6429
Costco,006 W Wabash Ave Eureka,40.79155133333333,-124.170996,95501,(707) 441-0905
Costco,000 Auburn Blvd Citrus Heights,38.6892649,-121.3053187,95621,(916) 560-4004
Costco,981 E Stockton Blvd Elk Grove,38.4386413,-121.3972213,95624,(916) 682-4443
Costco,800 Cavitt Dr Folsom,38.647627,-121.111756,95630,(916) 850-1003
Costco,80 Cavitt Dr Folsom,38.647627,-121.111756,95630,(916) 850-1003
Costco,200 Creekside Dr Folsom,38.672268,-121.143031,95630,(916) 984-3192
Costco,750 Stanford Ranch Rd Roseville,38.7826189,-121.2658103,95678,(916) 789-1616
Costco,501 Hume Way Vacaville,38.3490129,-121.9776093,95687,(707) 453-7342
Costco,051 Hume Way Vacaville,38.3490129,-121.9776093,95687,(707) 453-7343
Costco,1260 White Rock Rd Rancho Cordova,38.58825,-121.2852618,95742,(916) 724-2240
Costco,299 Bronze Star Dr Woodland,38.6699816,-121.7274521,95776,(530) 406-2120
Costco,00 S St Sacramento,38.5520904,-121.4320334,95814,(916) 560-4002
Costco,600 Expo Pkwy Sacramento,38.598238,-121.450447,95815,(916) 563-7002
Costco,981 E Stockton Blvd Sacramento,38.465251,-121.414211,95823,(916) 682-4443
Costco,005 Westboro Way Sacramento,38.466365,-121.424493,95823,(916) 682-7505
Costco,252 Summer Falls Cir Sacramento,38.469305,-121.401885,95828,(916) 682-4045
Costco,977 Colombard Way Sacramento,38.466766,-121.367674,95829,(916) 682-7193
Costco,100 Dr Martin Luther King Junior Pkwy Chico,39.7218053,-121.8087973,95928,(530) 342-6497
Costco,40 Setter Ct Redding,40.5976475,-122.3477304,96003,(530) 222-6515
Dominick's Finer Foods,6212 Auburn Folsom Rd Granite Bay,38.7800843917694,-121.14805987426799,95746,(916) 786-3355
Dot Foods,200 Nickerson Dr Modesto,37.5962459,-120.985549,95358,(209) 581-9090
Draegers Supermarket,42 1st St Los Altos,37.38080043979849,-122.12017624684347,94022,(650) 948-9196
Draegers Supermarket,0101 University Dr Menlo Park,37.44405628846154,-122.17654396153846,94025,(650) 324-7733
Draegers Supermarket,91 Utah Ave South San Francisco,37.6453241,-122.4043902,94080,(650) 871-8473
Draegers Supermarket,22 E 4th Ave San Mateo,37.562517,-122.324649,94401,(650) 685-3797
Eastern Foods,669 Rickenbacker Rd Bell,33.9891656,-118.1619965,90201,(323) 264-3871
Eastern Foods,608 Barrington Ct Hayward,37.6554346,-122.1409677,94545,(510) 784-0374
F'real Foods,7 Avenida De Orinda Orinda,37.88503903020555,-122.19173161027703,94563,(925) 253-8556
F'real Foods,1 Avenida De Orinda Orinda,37.885071,-122.191704,94563,(925) 258-0100
Fairway Foods Inc.,4411 Village Center Dr Idyllwild,33.7435674,-116.7125903,92549,(951) 659-2737
Family Foods,2469 W Washington Blvd Los Angeles,34.0010826,-118.4163415,90066,(912) 262-6663
Family Foods,037 Glenoaks Blvd San Fernando,34.2877775,-118.4266176,91340,(818) 361-1565
Family Foods,780 Sweetwater Springs Blvd Spring Valley,32.733025,-116.971581,91977,(619) 660-6199
Fastop Foods Inc,620 S Main St Lakeport,39.037067916535655,-122.91513801666552,95453,(707) 263-7523
Fastrip Food Store,92 S San Jacinto Ave San Jacinto,33.7816549,-116.9588537,92583,(951) 654-4809
Fastrip Food Store,03 Kern St Taft,35.143643,-119.461095,93268,(661) 763-1352
Fastrip Food Store,798 E Clinton Ave Fresno,36.77212,-119.801202,93703,(559) 454-1908
Fiesta Foods,190 E Tulare St Fresno,36.62645832958899,-119.674801154719,93702,(559) 367-0285
Fiesta Foods,985 E Kings Canyon Rd Fresno,36.7357926,-119.7195341,93727,(559) 456-9941
Fiesta Foods,40 E Boronda Rd Salinas,36.695387482142856,-121.6790780625,93906,(831) 444-7894
Food 4 Less,651 E 103rd St Los Angeles,33.9435654681452,-118.2633205359227,90002,(323) 564-3753
Food 4 Less,091 S Hoover St Los Angeles,33.9295223,-118.2869523,90006,(239) 282-5515
Food 4 Less,717 S Western Ave Los Angeles,34.05932071428572,-118.30917602040817,90006,(323) 731-0164
Food 4 Less,700 W 6th St Los Angeles,34.049448,-118.256519,90017,(229) 928-2784
Food 4 Less,748 W Jefferson Blvd Los Angeles,34.0255524,-118.3179607,90018,(323) 735-8317
Food 4 Less,654 E Olympic Blvd Los Angeles,34.018744,-118.2071418,90023,(323) 980-5067
Food 4 Less,420 W Sunset Blvd Los Angeles,34.0980755,-118.313065,90027,(323) 871-8011
Food 4 Less,910 Huntington Dr S Los Angeles,34.0825378,-118.1895502,90032,(323) 222-2659
Food 4 Less,750 E 1st St Los Angeles,33.85486934657518,-118.39086090002364,90033,(323) 268-0461
Food 4 Less,318 S Main St Los Angeles,33.91939542857143,-118.41583436734695,90037,(323) 846-8895
Food 4 Less,100 N Figueroa St Los Angeles,34.057621,-118.251987,90042,(323) 982-0304
Food 4 Less,820 W Slauson Ave Los Angeles,33.9891493,-118.2888783,90047,(323) 291-2092
Food 4 Less,1407 S Western Ave Los Angeles,33.9590495,-118.3090192,90047,(323) 757-1257
Food 4 Less,1840 Wilmington Ave Los Angeles,33.9329525,-118.2390537,90059,(323) 564-3986
Food 4 Less,963 N Cahuenga Blvd Los Angeles,34.08822336734694,-118.32889579591836,90068,(323) 460-4231
Food 4 Less,901 Eastern Ave Bell,33.9690226,-118.1646882,90201,(323) 771-2003
Food 4 Less,900 W Rosecrans Ave Compton,33.903234,-118.241768,90220,(916) 452-1072
Food 4 Less,100 W Artesia Blvd Compton,33.87445,-118.224612,90220,(800) 427-4438
Food 4 Less,3525 Lakewood Blvd Downey,33.9130799,-118.1406419,90242,(562) 633-0830
Food 4 Less,4500 Ocean Gate Ave Hawthorne,33.9094755,-118.3670805,90250,(916) 685-5525
Food 4 Less,920 Santa Fe Ave Huntington Park,33.9749732,-118.2302552,90255,(323) 585-6430
Food 4 Less,200 W Century Blvd Inglewood,33.9454037,-118.3184583,90303,(916) 850-1003
Food 4 Less,810 Norwalk Blvd Whittier,33.9957688,-118.0582995,90606,(562) 699-3358
Food 4 Less,620 Whittier Blvd Pico Rivera,33.9970243,-118.0742848,90660,(562) 948-3435
Food 4 Less,910 Katella Ave Stanton,33.802966,-117.985953,90680,(714) 934-8600
Food 4 Less,2222 Carson St Hawaiian Gardens,33.8315191,-118.0737374,90716,(562) 429-9135
Food 4 Less,36 W Anaheim St Wilmington,33.7791893,-118.2768793,90744,(919) 781-8776
Food 4 Less,700 Cherry Ave Long Beach,33.8463811,-118.1674706,90805,(562) 220-2373
Food 4 Less,329 N Lake Ave Pasadena,34.1598369,-118.1324926,91104,(626) 791-7412
Food 4 Less,0155 Saticoy St Winnetka,34.2083357,-118.5792618,91306,(818) 998-8074
Food 4 Less,2765 Van Nuys Blvd Pacoima,34.2617606,-118.4279843,91331,(818) 890-1151
Food 4 Less,635 Laurel Canyon Blvd Pacoima,34.2494635,-118.4222806,91331,(818) 897-3545
Food 4 Less,040 Glenoaks Blvd San Fernando,34.2877775,-118.4266176,91340,(818) 365-4577
Food 4 Less,6208 Parthenia St North Hills,34.2283288,-118.4739309,91343,(818) 830-0249
Food 4 Less,9200 Soledad Canyon Rd Canyon Country,34.4157804,-118.4637084,91351,(661) 250-7357
Food 4 Less,6530 Sherman Way Van Nuys,34.2011212,-118.4866369,91406,(818) 997-0170
Food 4 Less,000 Baldwin Park Blvd Baldwin Park,34.086499,-117.964773,91706,(626) 856-0511
Food 4 Less,024 Grand Ave Chino,33.9865019,-117.6280059,91710,(909) 902-0060
Food 4 Less,1950 Garvey Ave El Monte,34.0630314,-118.0171422,91732,(626) 442-7155
Food 4 Less,2879 Foothill Blvd Rancho Cucamonga,34.1063073,-117.5539514,91739,(909) 899-8388
Food 4 Less,801 N Hacienda Blvd La Puente,34.035308,-117.950232,91744,(626) 916-1120
Food 4 Less,246 S Euclid Ave Ontario,34.06208360961138,-117.65123145239485,91762,(909) 986-6673
Food 4 Less,090 S Garey Ave Pomona,34.0487762,-117.7497753,91766,(909) 902-0299
Food 4 Less,15 N Azusa Ave West Covina,34.0751744,-117.9076618,91791,(626) 967-5244
Food 4 Less,60 Palomar St Chula Vista,32.60954875946675,-117.05679570330446,91911,(619) 498-0327
Food 4 Less,420 Broadway Lemon Grove,32.7427195,-117.0349941,91945,(619) 463-4774
Food 4 Less,320 E 30th St National City,32.65782527925475,-117.09573962299373,91950,(620) 663-7651
Food 4 Less,44 Broadway El Cajon,32.8077675,-116.9356522,92021,(518) 426-0652
Food 4 Less,44 N Broadway Escondido,33.121801,-117.0815764,92025,(760) 737-8920
Food 4 Less,430 Cuyamaca St Santee,32.8361529,-116.9837113,92071,(619) 596-9076
Food 4 Less,00 Hacienda Dr Vista,33.1926155,-117.267347,92081,(760) 630-5333
Food 4 Less,730 Hazard Center Dr San Diego,32.7707928,-117.1563393,92108,(619) 683-7760
Food 4 Less,995 Shawline St San Diego,32.8318206,-117.1638997,92111,(858) 278-0681
Food 4 Less,12 Euclid Ave San Diego,32.704243,-117.085098,92114,(619) 266-3161
Food 4 Less,975 University Ave San Diego,32.7487934,-117.0791995,92115,(619) 287-6501
Food 4 Less,2124 Us Highway 111 Indio,33.7149046,-116.2091416,92201,(760) 863-4186
Food 4 Less,691 E 6th St Beaumont,33.929322934931626,-116.97415420205986,92223,(951) 845-3323
Food 4 Less,09 W Birch St Calexico,32.679168,-115.511714,92231,(760) 768-9766
Food 4 Less,4251 Date Palm Dr Cathedral City,33.7858429,-116.4580472,92234,(760) 770-3034
Food 4 Less,420 Cottonwood Dr El Centro,32.7714736,-115.5715909,92243,(760) 482-0530
Food 4 Less,7200 29 Palms Hwy Yucca Valley,34.1217484,-116.4197709,92284,(760) 365-9429
Food 4 Less,0801 Bear Valley Rd Apple Valley,34.471568,-117.1814819,92308,(760) 247-4990
Food 4 Less,80 E Virginia Way Barstow,34.8881513,-117.016388,92311,(760) 255-2233
Food 4 Less,150 N Pepper Ave Colton,34.06986985271638,-117.35289126880221,92324,(909) 370-1761
Food 4 Less,6991 Valley Blvd Fontana,34.0701527,-117.4975333,92335,(909) 823-1286
Food 4 Less,6529 Highland Ave Highland,34.135606571428575,-117.22352871428572,92346,(909) 425-8040
Food 4 Less,070 W Redlands Blvd Redlands,34.05739623371279,-117.18321546608937,92373,(909) 793-0722
Food 4 Less,410 W Foothill Blvd Rialto,34.106856661048596,-117.37729713952704,92376,(909) 873-9377
Food 4 Less,6266 Bear Valley Rd Victorville,34.4710863,-117.2632773,92395,(760) 951-1140
Food 4 Less,4738 La Paz Dr Victorville,34.7835346,-117.312823,92395,(760) 951-5600
Food 4 Less,55 A W 2nd St San Bernardino,34.1027167,-117.3106172,92401,(909) 888-5654
Food 4 Less,250 Van Buren Blvd Riverside,33.9145388,-117.4415868,92503,(909) 352-8353
Food 4 Less,900 Chicago Ave Riverside,33.9694758,-117.3485051,92507,(951) 369-9434
Food 4 Less,4440 Alessandro Blvd Moreno Valley,33.9171909,-117.2500518,92553,(951) 243-7571
Food 4 Less,2200 Perris Blvd Moreno Valley,33.9575194,-117.2265701,92557,(951) 247-0787
Food 4 Less,688 E North Perris Perris,33.7825194,-117.2286478,92571,(951) 943-5655
Food 4 Less,6419 Ynez Rd Temecula,33.5343339,-117.1629403,92591,(951) 296-5534
Food 4 Less,15 E 1st St Santa Ana,33.7455668,-117.863378,92701,(714) 972-1997
Food 4 Less,140 S Bristol St Santa Ana,33.7145457,-117.8853606,92704,(714) 545-6401
Food 4 Less,900 N Grand Ave Santa Ana,33.752849,-117.851956,92705,(714) 542-2361
Food 4 Less,21 N Beach Blvd Anaheim,33.8335194,-117.9935868,92801,(714) 952-5044
Food 4 Less,616 W Katella Ave Anaheim,33.80312955357143,-117.91686282142857,92802,(714) 539-7497
Food 4 Less,14 W Orangethorpe Ave Fullerton,33.8594307,-117.9299075,92832,(714) 773-0238
Food 4 Less,09 N Mckinley St Corona,33.8911489,-117.5216636,92879,(951) 278-8020
Food 4 Less,50 W Esplanade Dr Oxnard,34.2341707,-119.1791076,93036,(805) 983-2910
Food 4 Less,290 W Henderson Ave Porterville,36.080327994363,-119.02401538661394,93257,(559) 788-6290
Food 4 Less,025 N Dinuba Blvd Visalia,36.360769,-119.2969009,93291,(559) 733-0690
Food 4 Less,12 El Sereno Dr Bakersfield,35.343042,-119.017499,93304,(661) 835-5696
Food 4 Less,505 Haley St Bakersfield,35.3810121,-118.9796685,93305,(661) 873-2052
Food 4 Less,115 Union Ave Bakersfield,35.3520861,-119.0029353,93307,(661) 631-8020
Food 4 Less,400 Ming Ave Bakersfield,35.33953798989899,-119.00634865656565,93309,(661) 835-5696
Food 4 Less,985 S Higuera St San Luis Obispo,35.280909333333334,-120.66093133333332,93401,(805) 546-8169
Food 4 Less,360 El Camino Real Atascadero,35.521317,-120.703828,93422,(805) 461-9699
Food 4 Less,465 Creston Rd Paso Robles,35.62868112839398,-120.6793101656579,93446,(805) 239-8173
Food 4 Less,4455 Valley Central Way Lancaster,34.6929602,-118.1718757,93536,(661) 940-6373
Food 4 Less,341 E Avenue S Palmdale,34.5579986435315,-118.12562184536826,93550,(661) 266-9091
Food 4 Less,000 E Pacheco Blvd Los Banos,37.0563549,-120.8041395,93635,(209) 829-1300
Food 4 Less,360 W Cleveland Ave Madera,36.974403030578266,-120.07208589406947,93637,(559) 661-6190
Food 4 Less,819 Highland Ave Selma,36.575998,-119.6285797,93662,(559) 891-2361
Food 4 Less,921 N Chestnut Ave Fresno,36.8414153,-119.7388173,93720,(559) 322-2280
Food 4 Less,576 N Sanborn Rd Salinas,36.681803306688835,-121.6227528686589,93905,(831) 753-6630
Food 4 Less,184 Sonoma Blvd Vallejo,38.1467849,-122.2549064,94589,(707) 552-0956
Food 4 Less,78 N Wilson Way Stockton,37.956569208333335,-121.27165204166667,95205,(209) 466-2751
Food 4 Less,434 Manthey Rd Stockton,37.914637,-121.29086,95206,(209) 983-9660
Food 4 Less,55 E March Ln Stockton,37.996693725,-121.3051,95207,(209) 957-4920
Food 4 Less,89 W Hammer Ln Stockton,38.0211005,-121.3344858,95210,(209) 235-1310
Food 4 Less,014 Lower Sacramento Rd Stockton,38.049833,-121.315226,95210,(209) 957-4917
Food 4 Less,430 W Kettleman Ln Lodi,38.1154122,-121.3060244,95242,(209) 366-1053
Food 4 Less,840 Shaffer Rd Atwater,37.3613922,-120.5957853,95301,(209) 357-5320
Food 4 Less,561 Mitchell Rd Ceres,37.6104926,-120.9386793,95307,(209) 537-0200
Food 4 Less,31 Spreckels Ave Manteca,37.791582,-121.196711,95336,(209) 823-0806
Food 4 Less,115 W Olive Ave Merced,37.31866682124023,-120.4713133151355,95348,(209) 725-2150
Food 4 Less,44 Brighton Ave Modesto,37.657448,-120.9710681,95355,(209) 537-0200
Food 4 Less,225 N Tracy Blvd Tracy,37.7305741,-121.4346549,95376,(209) 820-2200
Food 4 Less,982 Sunrise Blvd Citrus Heights,38.6800329,-121.2716273,95610,(916) 723-2446
Food 4 Less,51 Pioneer Ave Woodland,38.68193353535354,-121.74671470707071,95776,(530) 669-3244
Food 4 Less,860 Florin Rd Sacramento,38.4959862,-121.467583,95823,(916) 427-4240
Food 4 Less,051 Dr Martin Luther King Junior Pkwy Chico,39.7218053,-121.8087973,95928,(530) 894-1050
Food 4 Less,330 Churn Creek Rd Redding,40.610866684328926,-122.34774714530063,96003,(530) 222-6740
Food 4 Less,4 Belle Mill Rd Red Bluff,40.18620804477612,-122.22140095522388,96080,(530) 529-7666
Food Express,71 Montgomery St Oroville,39.5159777,-121.5499215,95965,(530) 534-8392
Food Giant,065 Logan Ave San Diego,32.6971034,-117.1082152,92113,(619) 262-5051
Foodmax,950 Delta Fair Blvd Antioch,38.0025309,-121.8395636,94509,(925) 778-2701
Foodsco,850 W Lacey Blvd Hanford,36.327897322160226,-119.65671005472966,93230,(559) 585-2080
